Text,Predicted,Actual,isCorrect

استكمال للمرحلة الأولى الحملة الوطنية للتحصين ضد المديرية العامة للخدمات الصحية بمحافظة الظاهرة تبدأ اليوم باعطاء التطعيم بالجرعة الثانية لقاح فايزر بيونتيك,1,1,True

الوباء الصحي طلع أيلو لقاح الوباء العوني شو بدنا نعمل,1,0,False

فيديو أمير ونائبه يتلقيان الجرعة الأولى لقاح,1,1,True

تم اخذ لقاح كوفيد ولله الحمد تنظيم رائع خدمات تفوق الوصف موظفون بهمم عالية وكفاءة رائعة شكرا وطني,1,1,True

اختياري,1,1,True

حديث صاحب السمو الملكي الأمير تلقيه لقاح كورونا كلمات فخر تمثلنا جميعا,1,1,True

قللي سجلي عندك مصير لقاح ال رح يتم تهريبو سوريا بالفيول,0,0,True

شغلة وئام وهاب وجه الممانعة الشعب بينطر الفتات الايراني خبز نفط بروح بيسلخ لقاح بالإمارت,0,1,False

الناس مالها تصغر تشيب بدري وهذا كله بسبب الادوية الاكل المسرطن طريقة تعقيم تصفية المياه طبقات الاوزون الي تتثرر الوقت وكل سنه سنه الناس تشيب تصغر اعمارها وتبغوني ارجع اخذ لقاح سمح الله اذا اصابني كورونا اكيد باخذه جاني شيء ليش اضر نفسي,1,0,False

الأمير وزير الحرس الوطني عدد منسوبي الوزارة يتلقون الجرعة الأولى لقاح كورونا كوفيد,1,1,True

تجيز استخدام لقاح ليصبح لقاح مواجهة فيروس,1,1,True

بفضل الله اخذت الجرعة الثانية لقاح بصحبة الصديق الغالي الصحفي القدير سفر الشيباني أسأل الله جميعا الصحة والسلامة وأن يديم وطنتا الغالي ويحفظ ولاة امرنا لمايقدمونه للمواطن مجالات الحياة والشكر وجميع منسوبيها النبلاء,1,1,True

يغمرني شعور بالامل حضور الدورة التدريبية الأولى شركة للعاملين الصحيين مستشفى رفيق الحريري الجامعي استعداد لطرح لقاح سيكون مستشفانا احد مراكز التطعيم الرئيسية المختارة,1,1,True

مايصحش تغلطي الغلطة دي دكتورة عالم فيروسات يضع وزيرة الصحة موقف حرج بسبب ضعف معلوماتها لقاح أسترازينيكا,0,0,True

وزاره الصحه طيبه بزيادة الطيبه يلقحون الأجانب الزوار وهذا خطاء المفروض بدايت اللقاح ممنوع دخول اي اجنبي الا بشهاده لقاح بلده,1,0,False

وحدة بتصاحب حاكم مصرف وبتصرف أموال الموجوعين والفقرا وبتعمل حالا كلاس وفنانة ووحدة بتتصو عم تاخد لقاح والشعب اللبناني ملق بالأرض المرض والجوع وليه انتو شو بلا ضمير انتو شو ويلكن غضب الله انقبرو استحو وانضبو بلا مربى,1,0,False

متحدث الصحة السعودية حققت نجاحات كبيرة وهي أوائل الدول وفرت لقاح كورونا,1,1,True

نع بحب لأصحاب نظرية المؤامرة,1,0,False

ميركل تعلق النتائج نشرتها مجلة لانسيت لقاح سبوتنيك الروسي,1,1,True

صحة الشرقية استثناءات الحصول لقاح كورونا,1,1,True

محمد بن زايد بجهود فخر الإمارات الأبيض نجحنا تقديم مليون جرعة لقاح المواطنين والمقيمين الدولة وهذا يؤكد نجاح سير عملية التطعيم ضد كورونا نشكر القائمين عليها ونقدر جهودهم بتكاتف الجميع سنصل المعدلات المستهدفة سريعا,1,1,True

إقبال ضعيف تلق لقاح بسبب شكوك ومخاوف,1,-1,False

الجرعات الأولى لقاح أسترازينيكا تصل مركز التبريد بالدار البيضاء اقتراب الحملة الوطنية للتطعيم,1,1,True

اقوى لقاح بالعالم لق الشعب اللبناني كله,0,1,False

أخذت قليل الله ينفع أكتب التغريدة أخبركم يخصني لأخبركم أني رأيت تنظيما وتيسيرا وترحيبا رغم الجموع الغفيرة أره حياتي شكرا لوطني الحبيب ولقيادتنا الحكيمة ولوزير الصحة الفع ال يشكر الناس يشكر الله,1,1,True

صرت قول لأمي مش ملاقي شي بتقول روح فتش المدينة الرياضية بدل اذا قمت ولقيته طحين مكنات تنفس ويمكن لقاح كورونا وكمان الدولة معها خبر,0,0,True

الآخر تطعيم تسيطر الوباء,0,1,False

الجزائر ستطلب دفعة جديدة لقاح كورونا الصين,1,1,True

لقاح موديرنا الأميركي يصل فرنسا الأسبوع,1,1,True

لقاء إذاعة الأولى التابعة لمركز حمدان بن محمد لإحياء التراث للتحدث أهمية تطعيم,1,1,True

فيديو السفير الأمريكي يتلقى الجرعة الثانية لقاح,1,1,True

دقائق توقيف سيارتي مواقف مركز لقاح كوفيد وحتى اخذ التطعيم مجهودات عظيمة وطن عظيم وقيادة عظيمة ادام الله علينا نعمه ظاهرها وباطنها,1,1,True

ايش الاستطلاع المستفز تصادرو حرية الناس باي حق حر زيه زي لقاح الانفلونزا محد يجبر,0,0,True

ستبدأ أستراليا منتصف أواخر حملة التطعيم ضد متوقع ان يتم تطعيم ملايين فرد بحلول آخر شهر المعروف النظام الصحي استراليا انه محافظ العادة,1,1,True

تعرفوا أبرز خصائص لقاح البريطاني,1,1,True

لله الحمد تلقيا والدي ووالدتي اليوم الجرعة الأولى لقاح أسأل الله ينفع ويجعله وقاية شر الشكر لقيادتنا الكريمة ومنسوبي الصحة جعلوا صحة المواطن والمقيم رأس الأولويات شكرا والشكر يوفي حقكم,1,1,True

اللقاح لازم ينحفظ بدرجة حرارة الصفر والا يفقد فعاليته شلون نضمن اللقاح آمن,1,-1,False

وزير الصحة التركي يؤكد ضرورة تلقي الجميع لقاح كورونا ضمان عودة الحياة طبيعتها,1,1,True

إمام وخطيب المسجد الحرام الشيخ عبدالله الجهني فعل الأسباب لقاح كورونا الإجراءات الصحية وعدم تصديق إشاعات المرجفين,1,1,True

تستطيع منظمة الصحة العالمية إيجاد لقاح ضد ڤايروس الغياب,1,0,False

فايزر تتوقع عائدات قدرها مليار مبيعات لقاح كورونا,1,1,True

أكبر مركز لقاح أبوظبي,1,1,True

المواطنة صبحة سالم حمدان الدرعي العام الـ عمرها تتلقى الجرعة الأولى لقاح مركز القوع الصحي منشآت شركة أبوظبي للخدمات الصحية,1,1,True

الظرفاء قطيع السمع الطاعة يمتنعون الدكتور المصري نجح فريق بحثي بجامعة لانكستر بريطانيا ابتكار لقاح بشري ضد فيروس بتقنية جديدة تدعى الهندسة الوراثية العكسية البيض المخصب ولقاح للدواجن ويؤخذ طريق الأنف وبأقل تكلفة اللقاحات الموجودة حاليا,1,1,True

وئام وهاب يشتم الدول الخليجية طلة اعلامية ويتسافه عليهم واليوم جاء الى دبي وأخذ لقاح كورونا الأجدر توقيفه وطرده اذا تستحي فافعل شئت,0,1,False

شاهد متلقية للقاح كورونا إسبانيا تأخذ الجرعة الثانية,1,1,True

لقاح كورونا مفطر للصيام مفتي المملكة يوضح,1,0,False

ويا معشر قادات البشر وص اع القرار شعوبهم وإلى شده البشر العرب والعجم الم سل والكافر اسمعوا واعقلوا نفتيكم بالحق بالقول الفصل بالهزل الإمام ناصر محمد اليماني ربيع الآخر هـ,1,0,False

الرئيس التنفيذي لمعهد أدار بوناوالا مقابلة جرعات المتجهة لـ سيتم شحنها غضون أسبوع أيام,1,1,True

دخلكن عنجد ليش بتشوبوا تعرفوا بدوش اللقاح طيب يسطفلوا مناخد عنن تزعلوش انتو,0,-1,False

تبدأ اليوم حقن الطواقم الطبية بـ بمستشفيات العزل,1,1,True

الصحة العالمية ترحب بنتائح لانسيت لقاح سبوتنيك,1,1,True

صحي مشجع جدا أثبتت أبحاث ناجع تماما ضد التحو الجنوب أفريقي لفيروس نتائج اللقاحات الأخرى يرجح ان تطويرها لمواكبة التحو يحتاج وقت طويل,1,1,True

فيديو ملايين شخص يتلقون الجرعة الأولى لقاح,1,1,True

أثرياء يتلقون اللقاح كشفت صحيفة تلغراف البريطانيين فاحشي الثراء وكبار الشخصيات يسافرون الإمارات لتلقي لقاح الاستمتاع بعطلة شاطئية جرعتي اللقاح مستفيدين إمكانية السفر تتيحها بلادهم لرحلات رجال الأعمال فقط ظل الإغلاق التام,1,1,True

سي ذوو البشرة البيضاء حصولا لقاح تخطي الحجب,1,1,True

انا اخذت لقاح زال مفروض علي الكمامة عدم السفر فائدة اللقاح اذا الفرق السعودي غيره موضوع المنع تضررت خسرت الكثير زلت اخسر ممنوع علينا السفر لاعب كورة مسموح يلعب حول قوة الا بالله العلي العظيم حسبي الله الوكيل,1,0,False

أستراليا تتحرى وفاة مسنين النرويج تلقي لقاح فايزر,1,-1,False

السفير الأمريكي بـ يتلقى لقاح ويشيد بكفاءة الأطقم الصحية,1,1,True

الصين الها بالجميلة اصلا لازم يعطوا لكل انصاب قاح وتعويض مالي ريتن ياكلوا سم الوطاويط والتماسيح والجرادين,0,0,True

طبيب سعودي يفند شائعات احتواء لقاح شرائح وروبوتات,1,1,True

وامريكا تحب العراق,1,1,True

ليـتـنا بـيـنك وبـيـن المضــر غزة الإبرة سكرة الموت حفظك الله ورعاك والدنا سلمان الحزم,1,1,True

بتوفيق الله تم الجرعة الأولى لقاح شكرا قيادتنا الرشيدة شكرا,1,1,True

رئيس الوزراء البريطاني نعتقد لقاح أسترازينيكا فعال الفئات العمرية عكس تعتقد ألمانيا,1,1,True

رئيس الوزراء نتنياهو تلقى قليل الجرعة الثانية لقاح كورونا وقال شحنات عملاقة اللقاحات ستصل إسرائيل قريبا الشحنة الأولى ستصل وذلك بغية تطعيم الإسرائيليين البالغين عاما سنكون الأوائل العالم سيخرجون وباء كورونا أقوى وقت مضى,1,1,True

عزيزي الأحمق كمامة مليار مرة طرح الناس التساؤل المنطقي لماذا نأخذ لقاح لفيروس وهمي نسبة التعافي ولم تجيب التساؤل والآن تأخذ اللقاح ومعه صحك العبودية وتستمر تطبيق الإجراءات القمعية كده استفدت تستخدم عقلك المزهرية,0,-1,False

مناشدة وزير الشؤون الاجتماعية يخص لقاح فيروس كورونا لذوي الاحتياجات الخاصة تواصل معي معاليه وزودني بنسخة كتاب وجهه لوزير الصحة الاول السنة المنصرمة بني ةاعطاء الاولوية المناسبة لتزويدهم باللقاح المضاد لكورونا يدا لخدمة المجتمع,1,1,True

يتلقى الجرعة الأولى لقاح,1,1,True

الفئات الأكثر حاجة لأخذ لقاح سجل عبر تطبيق للحصول اللقاح,1,1,True

وزير الصحة يتلقى الجرعة الثانية لقاح فايزر ويدلي بتصريح,1,1,True

يثق بالصيني التقنية المستخدمة مجربة لسنوات طويلة وهناك يفضل يأخذ لقاح يوجد لقاح أفضل الآخر,0,0,True

وزير الرياضة يتلقى الجرعة الأولى لقاح كورونا,1,1,True

وزير الرياضة يتلقى الجرعة الأولى لقاح كورونا,1,1,True

وريثة مؤسس سلسلة محلات سوبرماركت بابليكس تتبرع الف للتجمع حضره يوم يوم اقتحام مبنى الكونجرس المهم ان المحلات تقدم خدمة اعطاء لقاح اكثر محل ارتاده مدينتي الصغيرة,1,1,True

فهد النجار تطعيم وليس الأبطأ تستخدم لقاحين معتمدين الجهات تمحيصا لدراسات الـ بفعالية السهل تكون الأسرع باستخدام لقاحات معتمدة,1,1,True

الحمدلله الشكر لحكومتنا الرشيده اخذت الجرعه الاولى اليوم الاستقبال التنظيم الى غرفة التطعيم تعامل راقي وترتيب نفخر,1,1,True

نجح الرئيس سعد الدين رفيق الحريري بتأمين لقاح دولة الإمارات العربي المتحدة للشعب اللبناني تقد للطواقم الطبي والأكثر حاجة اللبنانيين مجانا المتوق تصل هذة الجرعات وصول اللقاح لوزارة الصح شكرا,1,1,True

سمو أمير منطقة يتلقى ويتفقد مركز استقبال المتقدمين اللقاح,1,1,True

عاجل الصحة إعادة جدولة إعطاء لقاح كورونا لمن حصلوا موعد الجرعة الأولى لقاح فايزر بسبب تأخر الشركة الصانعة التوريد المملكة وجميع دول العالم,1,1,True

زالت الأفكار والمعتقدات مستمرة اليوم مناطق وولايات السلطنة وضع رمي النبات لقاح النخيل أشجار الليمون والمانجو والحمضيات والهدف والسبب العمل يساعد عقد ونضج الثمار,1,1,True

الملك يتلقى لقاح,1,1,True

مشهد اختبارات شركة طبية لــ لقاح كورونا الحيوانات,1,1,True

لقاح فايزر اظهر عدد اصابات اقل المجموعة اخذت اللقاح مقابل تأخذه بنسبة مقابل يعلمه الكثيرون ان عدد الاصابات المشتبه تكن اقل بنسبة كبيرة مقابل الخوف خطورة اللقاح عدم فعاليته المرجو,1,-1,False

منظمة الصحة العالمیة متحیزة لصالح التكنولوجیا الأمیركیة يتم اختبارھا بشكل والتي يمكن تخاطر بحیاة العديد الأشخاص حول العالم جذب الولايات المتحدة للعودة المنظمة,1,1,True

عبر مؤثري مواقع التواصل تشجع تلقي لقاح,-1,1,False

يتلقى الجرعة الأولى لقاح فيروس,1,1,True

إصابة إسرائيلي بشلل الوجه تلقي لقاح فايزر,-1,0,False

طبيب الزمالك إعطاء لقاح كورونا للاعبين مش هجرب اللعيبة,0,-1,False

متداول السوشال ميديا خبر وفاة شخص سويسرا اعطاءه تطعيم فايزر بايونتيك مصدر الخبر عنوان صحفي بينما المقالة تشير الوفاة بسبب التطعيم الدواء السويسريةبينت ان وفاة الشخص عام طبيعية التطعيم,-1,0,False

عش اق السهر وصل لقاح,1,1,True

صدق او تصدق طبيا وعلميا اللقاح الصيني الأكثر أمانا وفعالية عناد غربي ضد التفوق الصيني يعترفوا,1,1,True

وزير الصحة فخرالدين قوجا أثناء تلق يه جرعة تطعيم لقاح,1,1,True

بدنا لقاح ضد التفكير الزايد,0,0,True

البروفيسور غراهام مؤسسة الصحة القومية أميركا باحث معروف سبب أساسي وراء تطوير لقاح موديرنا ضد الكورونا اللقاح ابنته ايضا تأخذ اللقاح سواك بنفسه ظلمك يعني حاجي نظريات مؤامرة وتخويف الناس بمعلومات خاطئة اللقاح اساس علمي,1,1,True

محاولة ايران لصنع اللقاح تعني انها تعارض اللقاح الأجنبي اطلاقا انها تثق بنوايا صناع اللقاح يمكننا القول تجمع,0,1,False

يمنع العاصفة ونجاح تكراره يعني السيطرة دواء محتمل يساير لقاح,0,1,False

اقترح لوزارة الصحه وضع مراكز تطعيم للمشاهير الاجانب صالات المطار ياخذها ويغادر بدون تصوير واستفزاز للشارع السعودي لان منهم طالتنا سياط السنتهم سبا وشتما,1,1,True

لـ عمرو أديب وصلنا خطاب رسمى جافى بوصول شحنات كبيرة قريبا تطعيم أصحاب الأمراض المزمنة والمسنين منتصف بصدد زيارة الهند وشراكة عملاق تصنيع لقاحات وتراجع الإصابات,1,1,True

ضربة أخرى لحكومة ماكرون فرنسا مسقط رأس رائد الأحياء لويس باستور تفشل سباق تطوير لقاح كورونا وغضب كبير السياسيين الفرنسيين صرح العديد منهم يوجد لقاح بلد باستور فضيحة كثر الله فضائحكم وزادكم فشلا وخيبة,1,-1,False

أمير منطقة فيصل بن بندر يتلقى الجرعة الأولى,1,1,True

فيديو متحدث الصحة لـ لقاح كورونا شرطا للسماح بالسفر الخارج,1,0,False

ستبدأ الكلاب الضالة نشر الإشاعات حول لقاح كوفيد عمليات التلقيح الجزائر,1,0,False

تغني كلمة حفظ الله خادم الحرمين الشريفين ورعاه وشكرا قدمه دعم بداية الجائحة وحرصه حفظه الله سلامة المواطنين والمقيمين بعلاجهم وحصولهم اللقاح مجانا وأمره ببذل الغالي والنفيس صحتنا,1,1,True

اللهم إحفظ قائدنا ووالدنا خادم الحرمين الشريفين الملك سلمان بن عبدالعزيز اللهم أحفظ ولي العهد الأمير محمد بن سلمان والشعب السعودي العظيم آللهم انصرهم وحميهم كيد الأعداء,1,1,True

الحمدلله تمام النعمه والفضل اكرمني الله قليل بتلقي شكرا بلادي وقيادتنا الغالية بذلتموه وشكرا أبطال وحفظكم الله ورعاكم,1,1,True

شهادة إتمام تطعيم كوفيد,1,1,True

العربية تويتر يغلق حساب خامنئي بالانجليزي بسبب تغريدة تحوي معلومات كاذبة لقاح,0,0,True

حالات التحسس المفرط لكل مليون حصلوا لقاح فايزر لكل مليون حصلوا لقاح موديرنا وكانت معظمها النساء واكثر حصل لديهم التحسس لديهم تاريخ مرضي لحصول تحسس سابقا وربعهم تقريبا لديهم تاريخ حصول تحسس مفرط وحصل جل الحالات خلال ال دقيقة الاولى,1,0,False

تستقبل أولى شحنات لقاح المضاد لفيروس ساعات منحه الموافقة الطارئة,1,1,True

تتردد المبادرة بأخذ لقاح كوفيد حماية ولإسرتك ومجتمعك ووطنك,1,1,True

قيد الإنجاز لقاح تركي يحارب بـ الجسيمات الشبيهة وزير الصناعة والتكنولوجيا قال المتوقع البدء تجربة لقاح الجسيمات الشبيهة بالفيروس البشر بحلول نهاية,1,1,True

الوالد زكي حفظه الله تلقى بالأمس الجرعة الثانية لقاح كورونا تشوفون شر جميعا وشكرا لوزارة الصحة التنظيم الاسثنائي,1,1,True

يسجل رقما قياسيا يبحث اعتماد لقاح,1,1,True

لقاح كورونا خطر,1,1,True

فيديو العيار الثقيل حول لقاح فايزر,1,0,False

التأخير وصول اللقاح الى لبنان كذبة كبيرة وراءها وهدفها الأساسي إجبار الللبنانيين تلقي لقاح,1,1,True

نائبة الرئيس الأرجنتيني تتلقى لقاح سبوتنيك الروسي ضد كورونا,1,1,True

اقتصادية دبي لقاح كوفيد دفعة قوية للقطاع,1,1,True

منأخذ منأخذه أخبار فعاليته وأخبار وفاة البعض اللقاح أطباء حذ وآخرون يشجعون عملتوا اللقاح ممكن تموتوا الكورونا عملتوا اللقاح ممكن تموتوا اللقاح طيب الله هيدا شو إسمه نحنا يلي منفهم بالطب شو منعمل,0,0,True

عندنا بالكويت لقاحين لقاح موديرنا الأمريكي ولقاح أكسفورد الاتحليزي بإذن الله يطلع تخصص مطافي يفسر طبيا الفرق بينهم الشعوب,1,1,True

اليوم مسؤول قطري القاهرة لأول مرة سنوات وقبيلة سعودية غاضبة مسلسل المسؤول تطعيم الفلسطينيين ضد وباء كورونا وموضوعات أخرى الساعة بتوقيت غرينتش,1,0,False

تطعيمه بجرعتين لقاح فايزر كبير حاخامات تل أبيب يصاب بكورونا,-1,0,False

موعد حجز فى مواجهة ثقيلة,1,1,True

قائد القوات البرية الملكية يتلقى الجرعة الثانية لقاح كورونا,1,1,True

تلقيت اليوم والحمدلله الجرعة الثانية احترافية طبية ادارية تقنية يفتخر قادة ووطن أحبوا أبناءهم وأحبوهم,1,1,True

يتلقى لقاح الحمد لله نعمة,1,1,True

دراسة الدول الغنية تخسر تريليون أهملت تطعيم الشعوب الأفقر,1,1,True

الحمدلله خذت التطعيم الأول لقاح كوفيد الاجراءات سهلة ممتازة,1,1,True

مبروك الصحة السعودية تعتمد لقاحين اضافيين وهما لقاح موديرنا ولقاح استرازيكيا فألكم الخير والعافية وعمار ياوطن الخير والإنسانية حفظكم الله وحفظ قياداتنا ووطننا,1,1,True

غموض يلف لقاح كورونا المغرب وزارة الصحة تواجه الأزمة بالصمت,1,1,True

تزامنا قرب توفيره المنطقة أمير نجران يوجه بتنفيذ حملة توعوية مجتمعية حول أهمية لقاح كورونا,1,1,True

المفوضية الأوروبية أسترازينيكا ستسلمنا ملايين جرعة إضافية لقاح كورونا,1,1,True

بيقولك دكتور أمريكي بيقول لدكتور مصري ليه حكومتكم مبتديش الشعب لقاح كورونا رد الدكتور المصري وقاله إحنا لسه مرحلة إقناعهم كورونا أساسا,1,0,False

لقاح فايزر هوي جاي عا لبنان,0,1,False

تركيا دولة الارهاب تقوم بإعطاء لقاح كورونا لفئه السياسيين التابعين لحزب العدالة التنمية وتترك باقي الشعب التركي,1,0,False

وزارة الصحة تعلن تقديم جرعة لقاح خلال الـ ساعة الماضية والعدد الإجمالي اليوم,1,1,True

تماشيا خطة وزارة الصحة ووقاية المجتمع لتوفير لقاح كوفيد لأكثر سكان الدولة أعلنت الوزارة تقديم جرعة خلال الساعات الـ الماضية وبذلك يبلغ مجموع الجرعات تم تقديمها اليوم جرعة ومعدل توزيع اللقاح جرعة لكل شخص,1,1,True

الجزائر تعلن وصول دفعة لقاح سبوتنيك الروسي عاجل,1,1,True

أردوغان وصلنا ملايين جرعة لقاح لكورونا الصين كمرحلة أولى وسيصل العدد مليون,1,1,True

اااخ يالقهر الملحن سمير صفير المسيء ولدولتنا والمنتمي لحزب الله يأخذ لقاح كورونا وقبل كثير المواطنين اولا استضاف المسيء ثانيا لدينا العينة بلادنا تحية تقدير واجلال للمغرد السعودي,1,1,True

يعني اللي انبسطوا وبررولواسفرو انو كرمال يأمنلا لقاح طلعت فرحتكن عالفاضي,0,0,True

بادرة انسانية جليلة شرعت البوليساريو تطعيم مخينزو جنود الاحتلال المغربي ضد كوفيد الاحتلال استعصى احتثاثه بالحقن السلمية وعرفت العملية اكتظاظ شديد الاحزمة الدفاعية سهل العملية كثير نقاط جدار الذل والعار,0,1,False

مليون جرعة لقاح تم اعطاءها بالعالم تعادل عدد سكان بالمملكة العربية السعودية كامله مواطنين وافدين بدون اي مضاعفات شديدة,1,1,True

الدكتور وائل الهياجنة مطعوم هندي جديد ضد كورونا يسمى بهارات,0,0,True

الحمد لله طيبا تطبيق تنظيم دقة المواعيد عناية ورعاية جهاز طبي شباب وشابات الوطن فعلا انت مثلك الدنيا بلد,1,1,True

قلق بسبب وفاة شخصا تلقيهم لقاح المضاد لـ,-1,-1,True

الملك حفظه الله يتلقى الجرعة الأولى لقاح كورونا كوفيد اللهم احفظه بحفظه ياحي ياقيوم,1,1,True

تم تطعيم الوالدة الغالية البارحة واليوم تطعمت وزوجتي أتمنى الجميع يأخذ فهو آمن وفعال بإذن الله فخور بجهود وزارة الصحة والتنظيم الجبار والله يحفظكم الفيروس,1,1,True

اعراض لقاح اكسفورد اسوء لقاح فيزار انا طبعا حسن حظي خديت لقاح اكسفورد النمي,1,1,True

بدو شي فنان لبناني يعملنا أغنية وفيديو كليب,1,1,True

خطيب فعل الأسباب لقاح الإجراءات الصحية وعدم تصديق إشاعات المرجفين,1,1,True

برلماني ايراني لقاح فايزر جيدا أعطاه الاميركيون ابدا,1,-1,False

إيران رغم الحصار تصنع الأسلحة الصواريخ الأدوية والآن اللقاح ضد فايروس كورونا,1,1,True

انتاج الجمهورية الاسلامية فانه,1,1,True

الملك سلمان حفظه الله يبعث رسالة طمأنينه لعموم الشعب السعودي اللقاح آمن يتوجب الجميع أخذه للوقايه فيروس كورونا,1,1,True

زبورة عم تكذب مافي لقاح ماهيك انا عارف,0,0,True

يتلقى جرعة لقاح,1,1,True

زيادة عافيته ودوام صحته وطولا مره الله العافية جسد والدنا وولي أمرنا صب تجعله يشكو ألم واحفظه شر,1,1,True

مازالوا موجودين لقالوا ان اردوغان بره لأمه يغادر الى مكتبه يتأكد بأن والدته حصلت لقاح يحسبونه انسولين,0,0,True

وصول الطائرة العسكرية الان الى مطار بوفاريك وعلى متنها لقاح قادمة العاصمة الروسية موسكو,1,1,True

وزير تدين باي ديانة الا ديانة اهل شكائر الدولارات الاوروات يفتي اشياء اخرى قولولوا ان الظن اثم,1,0,False

وزير الصحة الدكتور نذير عبيدات مفاوضات لتأمين جرعة كبيرة مطعوم سينوفارم الصيني تصل مليوني جرعة خلال الفترة أسبوع أسبوعين,1,1,True

توصيات حول الفترة الفاصلة جرعت لقاح فايزر,1,1,True

سعيد محمد الطاير العضو المنتدب الرئيس التنفيذي لهيئة كهرباء ومياه دبي يتلقى الجرعة الأولى لقاح فايزر بايونتيك ضمن حملة التطعيم تنفذها هيئة الصحة وتوفر خلالها التطعيم للمواطنين والمقيمين,1,1,True

اتوقع الي بياخذون اللقاح عشان السفر,0,1,False

الصحة العراقية تعلن شراء مليوني لقاح كوفيد بسعر وسعره العالمي يعني السرقة تساوي الحساب عندكم انا ضعيف بالرياضيات الى جيب تذهب السرقة طبعا للشرفاء المؤمنين قادة الوطن المخلصين اخزاكم الله الدنيا والآخرة لمن الصحة قوم,1,1,True

صورة للفريق الطبي تمكن إنتاج لقاح سعودي ضد فايروس كورونا المستجد لقائهم بمعالي وزير التعليم,1,1,True

السيد القائد الامام الخامنئي دخول اللقاحين الأميركي والبريطاني ممنوع كونه لقاح اختبار الشعوب,0,-1,False

بدء تصنيع سبوتنيك الروسي محليا خلال أسابيع حان الأوان لنتحول مستورد للقاحات مصد,1,1,True

مؤكدة أنه يتسبب بآثار جانبية جديدة وكالة الأدوية التابعة للاتحاد الأوروبي تنفي وجود علاقة لقاح فايزر بايونتك وحالات الوفاة سجلت أوساط أشخاص تلقوه,1,1,True

سمو رئيس مجلس الوزراء يتلقى الجرعة الثانية لقاح كورونا ضمن الحملة الوطنية للتطعيم,1,1,True

اخد اللقاح سلاحنا الوحيد ضد الوباء وفتح القطاعات الاقتصادية بكامل طاقتها الانتاجية,1,1,True

العالم كله يحصن الطواقم الطبية ويعطيها الاولوية لتلقي تطعيم فايروس الا العم بطوط قرر اعطاء الاولوية لموظفي الدولة وكبار المسؤولين السياسيين وحدات الجيش والشرطة والباقي مش مهم,1,1,True

وزير الخارجية التونسي إتصلت بوزير الخارجية الجزائري وأكد موافقة تقاسم لقاح فور وصوله,1,1,True

نبا لقاح ضد التفكير الزايد,0,1,False

الإمارات تتخطى حاجز المليوني جرعة لقاح كوفيد,1,1,True

هيئة الأدوية الأوروبية تبحث اعتماد لقاح أسترازينكا أكسفورد المضاد لـ كورونا الأسبوع المقبل,1,1,True

يعادل المئة سكان العالم تجاوز عدد الوفيات المليونين فلماذا ينجح لحد خفض عدد الإصابات بشكل ملحوظ الأقل الدول باشرت حملات تطعيم واسعة,1,0,False

أكبر الباكر سيتعين الجميع إبراز شهادة لقاح كورونا للصعود للطائرة,0,1,False

الصحة الألماني نتوقع إقرار الاتحاد الأوروبي لاستخدام لقاح أسترازينيكا ضد كورونا يوم الجمعة,1,1,True

شركة تسجيل تجربة لقاح ضد فيروس كورونا للأطفال تتراوح أعمارهم عاما,1,1,True

لقاح فايزر فعال ضد الطفرات الرئيسية تم رصدها فيروس إنجلترا المتحور وفقا لدراسة حديثة أمصال مشارك التجربة بالتأكيد نتيجة أولية مبشرة ولكنها محدودة لأن الدراسة تفحص الطفرات الأخرى أتوقع المزيد الدراسات والنتائج قريبا,1,1,True

رئيس لجنة الصح النيابية عاصم عراجي ملايين لقاح فايزر الكوفيكس ستوز مجانا المواطننين لبنان لبنان,1,1,True

مصر تجارب سريرية لقاح سبوتنيك,1,1,True

لقاح جرعة واحدة يظهر قريبا وآخر طريق الأنف وكل يسعى للقاح سيحصل داعي للذعر,1,1,True

سدايا خدمة الجواز الصحي خدمة تسمح لمستخدمي تطبيق توكلنا باستعراض بيانات وتاريخ تطعيم لقاح كورونا حصول المستخدم الجرعات اللازمة لقاح كورونا بناء عليها غي الحالة الصحية حصن,1,1,True

سيدي خادم الحرمين الشريفين الملك سلمان بن عبدالعزيز حفظه الله يتلقى الجرعة الأولى لقاح كوفيد,1,1,True

مواطن سعودي يحضر لأخذ جرعة لقاح فيروس وابنته تقوم بذلك,1,1,True

الجزائر ستطلب دفعة جديدة لقاح كورونا الصين الوزير الأول عبد العزيز جراد يترأس اجتماعا للحكومة اجتماع الحكومة استلام شحنة أخرى لقاح كورونا الصين الجرعة سيتم استلامها نهاية شهر,1,1,True

ليوم وصلت الدفعة الأولى لقاح اسطرازينيكا الهند نهار لربع الجاي الدفعة الاولى لقاح سينوفارم جايا الصين الاسبوع الجاي غادي تبدا عملية التلقيح باش تاخد موعد التلقيح رسل رسالة او الموقع,1,1,True

تخصيص مليار مليون لـ لشراء لقاح,1,1,True

وزير الصحة يتلقى الجرعة الثانية لقاح,1,1,True

